Nombre, Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
CEPAB,22581,2012-01-26,0,18.4,0,9.24,13.7,4.77,358.7 NO,10.9 N,388.08,31.27,2.9,5.52,
CEPAB,22581,2012-01-27,0,21.5,-1.3,10.32,6.2,1.46,242.8 SO,9.1 N,376.44,27.59,2.7,5.03,
CEPAB,22581,2012-01-28,0,21.4,0.1,11.44,6.3,1.15,,115.2 E,369.13,36.2,2.6,4.84,
CEPAB,22581,2012-01-29,0.2,21.1,3.8,11.08,20.1,3,93.5 E,63.4 NE,278.28,70.61,1.7,3.67,
CEPAB,22581,2012-01-30,0,12.1,8.4,10.13,2.9,0.35,340.6 NO,165.6 SE,117.5,88.54,0.6,1.66,
CEPAB,22581,2012-01-31,0,18.4,5.6,11.91,4.2,0.54,170.9 SE,169.1 SE,290.2,77.4,1.7,3.4,
CEPAB,22581,2012-02-01,0,20.5,6.4,13.68,5.3,0.84,118.9 E,35 N,306.39,68.56,2,3.69,
CEPAB,22581,2012-02-02,0,23.1,6.2,14.31,7.2,1.53,205.3 S,215.1 S,343.11,59.14,2.5,4.18,
CEPAB,22581,2012-02-03,0,24.1,5.7,14.8,8,1.77,221.9 S,196.4 S,386.96,49.42,2.9,4.67,
CEPAB,22581,2012-02-04,0,24.7,3.5,14.6,6.9,1.46,270.2 O,187.2 S,404.38,46.26,2.9,4.76,
CEPAB,22581,2012-02-05,0,20.9,8.4,14.16,5.9,0.85,180.8 S,153.9 SE,242.71,50.54,1.5,3.29,
CEPAB,22581,2012-02-06,0,23.1,4,12.86,10.2,1.66,268.2 SO,209.8 S,357.21,53.64,2.6,4.24,
CEPAB,22581,2012-02-07,0,15.9,6.1,10.44,6,0.85,56.9 NE,152.2 SE,127.85,51.91,0.8,2.19,
CEPAB,22581,2012-02-08,0,19.9,0.2,9.56,13.6,1.76,0.4 N,109.2 E,366.89,63.48,2.6,4.24,
CEPAB,22581,2012-02-09,6.8,18,4.1,10.4,11.1,2.09,244 SO,322.3 NO,362,76.24,2.4,4.13,
CEPAB,22581,2012-02-10,0,15.4,7.8,11.03,3,0.58,198.5 S,196 S,203.33,73.47,1.1,2.84,
CEPAB,22581,2012-02-11,23.6,11.1,8.4,9.6,7.9,2.26,13.9 N,322.8 NO,84.78,88.91,0.1,1.37,
CEPAB,22581,2012-02-12,3.8,16.2,8.4,11.34,13,2.45,231.8 SO,186.5 S,195.1,84.49,1.1,2.62,
CEPAB,22581,2012-02-13,0.2,18.7,6.6,12.73,14.5,3.03,238.1 SO,222.5 S,331,70.06,2.2,4.09,
CEPAB,22581,2012-02-14,0,21.6,9.6,14.41,14.3,3.47,237.3 SO,202.1 S,270.88,70.36,2,3.6,
CEPAB,22581,2012-02-15,3,21.2,10.5,13.94,19.5,3.15,265.9 SO,202.6 S,265.25,73.66,1.8,3.32,
CEPAB,22581,2012-02-16,7.2,16.1,9,12.14,8.6,1.8,209 S,186.5 S,194.13,80.38,1.2,2.37,
CEPAB,22581,2012-02-17,0,20,9.9,14.24,17.1,4.43,265.7 SO,206.4 S,306.61,64.5,2.2,3.94,
CEPAB,22581,2012-02-18,0,22.1,9.2,14.94,14.5,5.14,244.9 SO,216.2 S,439.87,53.79,3.4,5.38,
CEPAB,22581,2012-02-19,0,21.1,4.8,12.51,8.2,1.66,211.1 S,185.4 S,311.28,52.82,2.3,3.94,
CEPAB,22581,2012-02-20,0,23.5,4.2,14.22,9.1,1.96,234.8 SO,196.5 S,386.49,42.9,3,4.8,
CEPAB,22581,2012-02-21,0,23.9,8.3,16.01,9.4,1.47,200.3 S,205.1 S,321.63,51.49,2.5,4.07,
CEPAB,22581,2012-02-22,0,23.9,8,15.73,4,0.86,58.9 NE,78.6 NE,365.21,56.03,2.5,4.16,
CEPAB,22581,2012-02-23,0,24,7.4,15.37,14.1,2.9,237.4 SO,196.8 S,369,53.32,3.1,4.47,
CEPAB,22581,2012-02-24,0,23.8,9.5,16.27,16,4.1,228.4 SO,190.5 S,432.96,50.21,3.7,5.15,
CEPAB,22581,2012-02-25,0,22.5,3.7,13.08,18,4.49,3.1 N,0.1 N,496.55,48.77,3.7,5.69,
CEPAB,22581,2012-02-26,0,25.2,3.2,14.54,8,2.41,244 SO,206.7 S,459.02,50.38,3.8,5.15,
CEPAB,22581,2012-02-27,0,25,7.2,16.2,2.8,0.59,211.5 S,163.1 SE,338.89,37.94,2.4,4.31,
CEPAB,22581,2012-02-28,0,27.2,6.8,17.65,6.2,1,86.7 NE,56.4 NE,488.42,41.26,3.9,5.38,
