Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
18818,2011-08-08,0,28.3,14.4,20.18,14.2,0.93,103 E,94 E,453.62,71.05,3.8,4.16,
22476,2011-08-08,0,21.5,9.3,14.26,5.1,0.93,319 NO,296 O,336.37,76.34,2.8,3.3,
24583,2011-08-08,0,28,14.6,20.03,13.8,2.5,268 SO,198 S,<null>,61.91,0.7,<null>,
25447,2011-08-08,0,28.2,15.3,20.49,4.3,0.48,289 O,220 S,502.46,68,4.6,4.44,
13467,2011-08-08,0,27.1,15.7,20.49,12.5,0.86,290 O,201 S,454.92,61.96,4.2,4.27,
13474,2011-08-08,0,27.5,15.8,20.89,20.2,8.06,226 SO,202 S,502.46,60.59,5.2,5.55,
13475,2011-08-08,0,27.3,14.3,19.9,8.4,1.52,235 SO,218 S,477.03,65.45,4.4,4.45,
22474,2011-08-08,0,27.2,15.4,20.09,5.2,0.18,236 SO,189 S,461.73,67.41,4,4.18,
25422,2011-08-08,0,25.5,12,17.08,6.8,1.07,254 SO,235 SO,518.49,73.9,4.6,4.5,
18787,2011-08-08,0,26.5,15.1,20.3,6.3,1.49,166 SE,193 S,189.45,61.79,1.6,2.59,
25420,2011-08-08,0,26.5,12.7,18.77,13.1,3.93,176 SE,201 S,387.92,62.58,3.1,4.2,
25413,2011-08-08,0,23.2,14.5,18.33,13.8,3.94,245 SO,172 SE,283.51,64.69,2.8,3.26,
13473,2011-08-08,0,26.6,14.4,19.35,17.8,3.18,308 O,202 S,483.73,71.86,4.4,4.49,
18833,2011-08-08,0,26.1,14.8,19.7,16.6,5.75,243 SO,209 S,423.12,64.86,4.5,4.55,
25427,2011-08-08,0,26.8,14.1,19.4,8.8,0.96,240 SO,220 S,599.3,73.05,5.1,5.01,
13468,2011-08-08,1,27.6,14.3,19.37,6.9,0.99,176 SE,177 SE,486.52,74.17,4.5,4.26,
13473,2011-08-09,0,28.3,10.5,18.68,12.7,1.92,293 O,166 SE,465.86,71.58,4.4,4.32,
18833,2011-08-09,4.8,26.9,13.6,19.71,15.8,6.63,78 NE,179 SE,545.28,68.36,5.2,5.37,
25427,2011-08-09,31.2,27.7,13.7,19.99,10.7,2.25,197 S,226 SO,614.32,71.53,5.6,5.31,
13468,2011-08-09,35.2,28.1,13.5,19.66,11.8,1.58,41 N,173 SE,540.94,74.52,4.9,4.7,
18787,2011-08-09,31.6,27.5,14.7,20.02,27.3,2.67,100 E,174 SE,219.08,67.67,2,2.84,
25413,2011-08-09,13.2,26.6,13.1,18.27,21.5,4.78,307 O,263 SO,396.97,64.34,3.8,4.32,
25420,2011-08-09,2.8,27.5,12.3,19.73,21.5,4.37,307 O,261 SO,477.83,66.46,4.3,4.79,
13475,2011-08-09,1.4,27.9,12.7,19.07,10.7,1.34,24 N,250 SO,566.18,71,5,4.9,
22474,2011-08-09,0,28.7,15.6,21.21,8.8,0.53,74 NE,208 S,523.09,63.6,4.7,4.75,
25422,2011-08-09,1.8,26.4,12.8,18.49,6.2,0.91,268 SO,256 SO,598.39,68.75,5.3,5.16,
18818,2011-08-09,4.2,29.2,14,20.77,18.4,1.77,330 NO,132 E,464.08,69.83,4.4,4.37,
22476,2011-08-09,4.2,23.4,9.6,14.42,14.6,1.85,102 E,39 N,313.54,76.61,2.4,3.26,
24583,2011-08-09,0.4,28.5,12.6,19.29,15.3,3.05,11 N,227 SO,<null>,64.99,0.7,<null>,
25447,2011-08-09,22.2,30.4,14.4,21.24,6.4,1.22,176 SE,318 NO,644.14,63.05,6.1,5.6,
13467,2011-08-09,5.4,28.4,12.9,19.83,11.6,0.83,312 O,161 SE,537.67,66.05,5,4.77,
13474,2011-08-09,39.4,28.5,13.1,20.11,17.7,6.53,40 N,182 S,526.31,66.43,5.2,5.31,
13471,2011-08-09,5.6,28.2,12.2,19.25,11.5,0.58,185 S,195 S,495.76,69.19,4.6,4.42,
13478,2011-08-09,11.2,27.2,13,19.18,25.8,5.04,102 E,186 S,527.45,73.46,5.1,4.97,
22581,2011-08-09,7.4,28.7,13.2,19.79,14.2,2.28,281 O,156 SE,523.78,67.22,5.1,4.82,
24478,2011-08-09,14.4,28.4,13.7,19.74,10,1.07,116 E,219 S,374.62,65.17,3.2,3.71,
13466,2011-08-09,1,27.1,13.2,18.92,19.3,3.08,77 NE,210 S,501.75,70.58,4.6,4.68,
24509,2011-08-09,0,28.3,14.2,19.37,11.4,0.95,177 SE,160 SE,591.88,71.38,5.3,5.01,
4080,2011-08-09,<null>,28.5,13,19.73,26.1,5.09,80 NE,113 E,<null>,74.34,<null>,<null>,
13472,2011-08-09,9.6,27.7,13.9,19.49,15.8,2.55,359 NO,358 NO,383.71,76.12,3.3,3.73,
15977,2011-08-09,4,27,13.1,18.48,19.7,5.57,36 N,191 S,540.77,74.62,4.8,5.02,
13476,2011-08-09,17.4,30.6,14.5,21.07,18.4,1.73,0 NE,0 NE,530.24,68.89,4.9,4.75,
18848,2011-08-09,0,19.1,12.1,15.36,25.6,10.6,360 N,358 NO,300.28,80.24,2.6,3.48,
22575,2011-08-09,3.6,27.3,12.3,19.14,16.1,4.15,199 S,154 SE,432.92,66.61,4.3,4.44,
24576,2011-08-09,3.8,28.4,13.6,19.51,22.1,3.29,331 NO,352 NO,578.51,68.03,5.4,5.27,
24588,2011-08-09,5,28.3,13.8,20.35,15.1,5.69,198 S,210 S,616.92,65.16,6.1,5.85,
396,2011-08-09,7.5,28.4,13.3,19.71,0,0,255 SO,225 SO,<null>,73.35,<null>,<null>,
13470,2011-08-09,28.4,30.1,12.2,19.88,3.9,0.63,172 SE,252 SO,499.85,69.44,4.6,4.41,
13476,2011-08-10,2.4,31.2,15.3,21.81,6.5,0.87,0 NE,0 NE,502.75,65.68,4.5,4.59,
18848,2011-08-10,0.2,22.9,11.1,16.11,22.9,11.2,358 NO,357 NO,504.32,73.34,3.6,5.36,
22575,2011-08-10,0,29.4,15.3,21.53,14.4,4.12,211 S,139 SE,556.97,59.77,5.2,5.54,
24576,2011-08-10,1.6,29.6,14.1,20.21,12.5,2.04,347 NO,346 NO,581.12,65.76,5.2,5.24,
24588,2011-08-10,1.8,28.8,15.8,21.25,13.6,4.21,209 S,188 S,575.28,62.96,5.4,5.51,
396,2011-08-10,4.8,29.3,15.7,21.38,0,0,222 S,175 SE,<null>,70.22,<null>,<null>,
13470,2011-08-10,0,30.9,14.8,21.82,5.2,0.37,236 SO,195 S,540.66,67.12,5,4.74,
24509,2011-08-10,0,29.8,14.5,20.6,6.1,0.62,181 S,169 SE,648.08,65.36,5.9,5.5,
13472,2011-08-10,9,29.1,14.4,20.69,14.5,0.87,358 NO,358 NO,408.05,72.3,3.5,3.89,
4080,2011-08-10,<null>,29.8,16.6,24.47,9.6,3.86,327 NO,2 N,<null>,58.75,<null>,<null>,
15977,2011-08-10,8.8,28.6,13.4,19.71,15.3,5.67,261 SO,199 S,564.11,68.72,5.3,5.46,
13466,2011-08-10,0.6,27.6,14,20.06,10.5,1.66,241 SO,207 S,536.71,65.7,4.8,4.91,
13478,2011-08-10,3.6,28.5,14.4,20.38,23.6,3.39,237 SO,220 S,544.81,68.93,4.8,5.11,
13471,2011-08-10,0,29.8,14.9,21.19,4.4,0.33,194 S,197 S,576.09,65.12,5.1,5.04,
24478,2011-08-10,2.6,29.5,15,20.97,5.7,0.8,219 S,213 S,518.78,61.51,4.6,4.74,
22581,2011-08-10,5,29.7,15.6,21.45,8.1,1.73,226 SO,192 S,551.66,63.77,5,5.06,
18818,2011-08-10,0,31.2,14.6,22.01,3.6,0.64,324 NO,144 SE,578.28,61.81,5.1,5.21,
22476,2011-08-10,6.6,22.7,9.3,14.97,10.7,1.28,335 NO,316 NO,319.48,72.41,2.5,3.35,
24583,2011-08-10,0,29.6,14.5,21.19,20.4,2.31,253 SO,210 S,<null>,57.3,0.5,<null>,
25447,2011-08-10,1.4,31.3,15.3,21.26,7.9,0.59,20 N,10 N,574.68,64.74,5.1,5.05,
13467,2011-08-10,0.4,29.3,15.5,21.46,8.1,0.41,188 S,192 S,574.28,64.1,5.3,5.02,
13474,2011-08-10,0.2,29.3,15.7,21.36,23.4,4.55,187 S,185 S,555.81,66.05,5.5,5.33,
13475,2011-08-10,0.4,29.6,14.6,20.69,6.6,0.58,222 S,217 S,552.05,64.67,5,4.93,
22474,2011-08-10,0,32,16.5,22.27,7.5,0.57,246 SO,231 SO,578.43,56.99,5.2,5.31,
25422,2011-08-10,0.2,26.5,12.7,17.99,5.4,0.82,267 SO,268 SO,500.17,67.22,4.3,4.54,
18787,2011-08-10,22.4,28.6,14.6,20.81,21,1.49,106 E,174 SE,162.52,63.77,1.3,2.51,
25420,2011-08-10,0.2,28.5,14,20.34,22,4.22,233 SO,175 SE,633.85,60.98,5.4,6,
25413,2011-08-10,2.4,27.6,14,20.17,22,4.38,233 SO,172 SE,667.1,59.32,6.5,6.26,
13473,2011-08-10,0,29.4,14.3,20.7,10.5,1.13,175 SE,168 SE,548.76,67.42,5.1,4.93,
18833,2011-08-10,0.2,28.9,15.4,20.68,14.5,4.43,251 SO,225 SO,497.92,65.49,4.7,4.99,
25427,2011-08-10,3.2,29.5,15.2,21.13,7.5,1.11,315 NO,219 S,594.63,65.97,5.3,5.24,
13468,2011-08-10,15.2,30.3,15.3,20.92,4.7,0.42,211 S,204 S,527.2,70.9,4.7,4.65,
13473,2011-08-11,0,29.2,13.7,20.87,6,1.04,271 O,188 S,449.46,65.05,4,4.31,
18833,2011-08-11,0,28.3,14.1,21.39,14,5.28,259 SO,176 SE,549.78,58.21,5.3,5.67,
25427,2011-08-11,0.4,28.4,14.2,21.05,11.7,1.54,289 O,211 S,605.21,62.71,5.4,5.38,
13468,2011-08-11,0,29.4,14.2,20.99,6.3,0.55,170 SE,175 SE,506.37,66.35,4.3,4.58,
18787,2011-08-11,0,28.9,15.4,21.38,10.6,2.26,108 E,162 SE,228.81,57.16,1.9,3.22,
25413,2011-08-11,0,27.8,15.3,20.24,19.8,4.56,271 O,180 S,506.65,57.33,5,5.3,
25420,2011-08-11,0,29.2,13.5,21.36,13.6,3.84,240 SO,171 SE,506.79,58.02,4.6,5.23,
13475,2011-08-11,5,28.7,13.2,20.47,8.2,0.75,224 S,246 SO,450.09,64.51,4,4.26,
22474,2011-08-11,0,31.4,15.6,22.88,8.9,0.57,255 SO,225 SO,560.26,54.53,5,5.19,
25422,2011-08-11,0,26,12.6,18.76,2.4,0.24,321 NO,277 O,434.8,62.99,3.7,4.13,
18818,2011-08-11,0,30.3,15.3,22.77,8.5,0.73,105 E,141 SE,464.34,58.36,4.2,4.54,
22476,2011-08-11,0,21.5,10.3,15.38,7.5,1.11,131 E,0 NE,286.51,73.96,2.2,3.05,
24583,2011-08-11,1.2,29.5,12.7,20.62,10.5,1.42,173 SE,194 S,<null>,60.12,0.1,<null>,
25447,2011-08-11,0,30.7,14.8,22.66,3.7,0.24,170 SE,15 N,606.46,59.34,5.7,5.31,
13467,2011-08-11,0,29.6,14.7,21.82,5.4,0.27,207 S,192 S,520.75,57.77,4.9,4.78,
13474,2011-08-11,0,29.3,14.6,21.76,19.7,5.51,197 S,176 SE,500.13,59.99,4.7,5.3,
13471,2011-08-11,0,29.2,14,21.18,3,0.23,343 NO,205 S,510.11,61.44,4.6,4.65,
13478,2011-08-11,0,27.9,14.2,20.29,14.1,4.53,194 S,194 S,512.29,64.34,4.7,5.14,
22581,2011-08-11,0.4,29.5,14.3,21.69,3.8,1.18,76 NE,184 S,555.5,59.32,5.2,5.1,
24478,2011-08-11,0,29.2,15.4,21.58,5.3,0.66,215 S,205 S,447.69,56.61,3.8,4.37,
13466,2011-08-11,0,27.9,13.7,20.37,13.8,2.9,179 SE,215 S,541.64,59.96,5,5.22,
24509,2011-08-11,0,29.8,13.4,21.01,6.6,0.8,156 SE,164 SE,595.62,59.83,5.5,5.3,
4080,2011-08-11,<null>,29.4,14.5,21.57,16.8,3.32,329 NO,358 NO,<null>,68.36,<null>,<null>,
13472,2011-08-11,0,28.2,14.3,20.34,7.6,1.32,357 NO,359 NO,373.24,70.48,3.1,3.7,
15977,2011-08-11,0,27.6,13.2,20.08,16.2,5.54,209 S,203 S,525.82,63.16,5.2,5.37,
13476,2011-08-11,0,31,15.8,22.57,3.2,0.77,0 NE,0 NE,517.43,58.17,4.6,4.83,
18848,2011-08-11,0,21.9,10.5,16.62,30.8,11.78,358 NO,358 NO,467.45,66.82,4.5,5.43,
22575,2011-08-11,0,28.7,15.1,21.8,12.9,3.79,244 SO,132 E,463.4,55.54,4.2,4.98,
24576,2011-08-11,0,29.7,13.8,20.84,12.1,2.52,347 NO,344 NO,504.12,58.76,4.6,5,
24588,2011-08-11,0,28.5,14,21.74,12.6,4.19,217 S,189 S,614.8,56.89,5.8,5.95,
396,2011-08-11,0.6,29.1,13.8,21.57,0,0,246 SO,220 S,<null>,65.9,<null>,<null>,
13470,2011-08-11,0,31,14.3,22.26,3,0.25,173 SE,212 S,490.54,60.31,4.4,4.55,
13476,2011-08-12,3.4,31.3,15.9,22.16,9,1.74,0 NE,0 NE,508.42,64.53,4.6,4.72,
18848,2011-08-12,22.2,23.4,10.7,17.01,34.3,9.73,357 NO,358 NO,448.54,74.02,3.8,4.76,
22575,2011-08-12,0,29.7,15.2,21.78,15,3.64,74 NE,3 N,494.74,55.1,4.6,5.16,
24576,2011-08-12,2.2,29.7,14.1,20.76,10.1,2.27,344 NO,344 NO,550.25,64.17,5,5.08,
24588,2011-08-12,0,30.1,15.3,21.88,14.4,3.42,269 SO,62 NE,623.72,60.97,5.9,5.77,
396,2011-08-12,0.3,29.4,15.7,21.58,0,0,281 O,103 E,<null>,69.09,<null>,<null>,
13470,2011-08-12,2.8,32.4,15.6,21.9,3.8,0.17,303 O,281 O,495.1,67.66,4.2,4.43,
24509,2011-08-12,0,29,14,20.53,13.2,1.56,344 NO,39 N,618.6,65.45,5.8,5.37,
13472,2011-08-12,27.6,29.3,14.6,20.32,20.2,0.92,359 NO,358 NO,392.94,76.11,3.1,3.66,
4080,2011-08-12,<null>,30.2,15.9,21.55,21.3,3.78,175 SE,269 SO,<null>,68.89,<null>,<null>,
15977,2011-08-12,0,28.3,14.5,20.56,17.7,4.78,211 S,11 N,505.4,64.9,4.7,5.08,
13466,2011-08-12,0.6,29.6,14.4,20.46,11.1,1.97,329 NO,342 NO,520.51,65.39,4.9,4.84,
13478,2011-08-12,14.2,29.3,13.7,20.09,30.7,3.65,43 N,176 SE,507.47,72.06,4.4,4.76,
13471,2011-08-12,7.6,30.2,15.1,21.16,6.4,0.6,94 E,343 NO,527.25,65.66,4.8,4.71,
24478,2011-08-12,0,30.8,15.4,22.27,4.1,0.54,64 NE,136 SE,585.19,57.32,5.3,5.23,
22581,2011-08-12,0,30.1,15.6,21.6,20.1,2.22,24 N,5 N,508.56,62.59,4.8,4.84,
18818,2011-08-12,3.4,30.9,16.6,22.62,17.8,1.21,99 E,140 SE,582.97,66.58,5.1,5.11,
22476,2011-08-12,0,23.9,11.7,16.59,10.8,3.1,100 E,57 NE,430.74,64.92,3.5,4.45,
24583,2011-08-12,1.6,28.9,13.2,20.73,17.4,2.64,353 NO,31 N,<null>,59.95,0.3,<null>,
25447,2011-08-12,6.2,30.7,16.1,22.08,3.9,0.43,213 S,346 NO,607.58,64.84,5.5,5.17,
13467,2011-08-12,0,29.6,15.1,21.6,7,0.12,17 N,100 E,430.05,62.47,3.7,4.06,
13474,2011-08-12,1,29.5,15.3,21.69,17.5,5.14,228 SO,74 NE,549.95,64.23,5.4,5.4,
13475,2011-08-12,0.2,29.1,13.6,20.68,9.5,0.95,13 N,12 N,498.86,65.05,4.5,4.58,
22474,2011-08-12,0,31.1,17.2,22.63,5.9,0.61,313 O,209 S,546.02,61.14,4.9,4.89,
25422,2011-08-12,0.8,26.4,12.8,18.67,1.9,0.15,69 NE,326 NO,553.25,67.02,4.7,4.79,
18787,2011-08-12,7.2,29.5,16.8,21.42,13.1,1.93,135 SE,126 E,172.42,62.6,1.4,2.67,
25420,2011-08-12,0,29.9,13.5,21.44,14.4,3.41,269 SO,5 N,572.64,57.26,5.7,5.57,
25413,2011-08-12,0,28.3,15.1,21,21.7,3.28,52 NE,24 N,591.69,55.72,5.4,5.69,
13473,2011-08-12,0,29.9,14.3,21.49,19.6,2.11,68 NE,36 N,484.46,59.18,4.6,4.81,
18833,2011-08-12,0,30.1,14.7,21.46,16.3,3.43,254 SO,53 NE,542.25,63.08,5.2,5.22,
25427,2011-08-12,3.4,30,15.5,20.98,17.6,1.9,97 E,88 NE,638.95,69.93,5.8,5.44,
13468,2011-08-12,1.4,30.4,15.3,21.37,8.4,0.81,127 E,177 SE,508.93,69.61,4.7,4.54,
13473,2011-08-13,0,28.2,14.3,21.25,11.5,2.8,78 NE,92 E,496.99,58.41,5,4.9,
18833,2011-08-13,0.8,27.9,14.2,20.26,15.8,4.36,227 SO,134 E,515.58,66.17,5,4.96,
25427,2011-08-13,0,28.4,14.8,20.36,15.6,2.25,36 N,107 E,630.45,70.54,5.9,5.36,
13468,2011-08-13,6.8,29.8,14.3,20.16,12.6,0.91,330 NO,184 S,529.51,73.58,4.7,4.54,
18787,2011-08-13,0.2,26.7,15.8,20.8,12.5,1.54,305 O,175 SE,217.65,62.8,1.7,2.73,
25413,2011-08-13,2.8,27.5,14.3,20.51,18.2,3.3,6 N,70 NE,553.06,57.34,5.2,5.32,
25420,2011-08-13,0.6,28.2,12.6,19.97,11.7,3.06,71 NE,74 NE,575.01,57.81,4.9,5.44,
13475,2011-08-13,0,29.3,13.9,21.05,4.2,0.53,92 E,60 NE,465.14,58.38,4.3,4.44,
22474,2011-08-13,10.8,29.3,15.9,20.06,7.1,0.25,52 NE,197 S,458.29,70.51,4.1,4,
25422,2011-08-13,0,26,12.6,18.51,3.3,0.16,275 O,204 S,476.78,65.94,4,4.3,
18818,2011-08-13,7.8,29.6,15.3,20.1,21,1.47,93 E,140 SE,455.51,75.31,3.8,4.03,
22476,2011-08-13,2.6,22.8,10.5,16.06,14,2.29,115 E,55 NE,334.94,67.17,2.8,3.58,
24583,2011-08-13,0,29,13.2,21.32,14.5,3.29,89 NE,79 NE,<null>,53.12,1.2,<null>,
25447,2011-08-13,2,29.3,15.1,20.72,3.3,0.36,202 S,319 NO,583.88,68.89,5.1,4.88,
13467,2011-08-13,0,28.9,14.4,21.45,6.2,0.26,190 S,167 SE,469.91,57.47,4.1,4.37,
13474,2011-08-13,6.8,27.1,14.8,20.66,18.2,4.43,192 S,198 S,452.02,66.84,4.2,4.48,
13471,2011-08-13,0,29.1,14.3,20.93,8.1,0.67,68 NE,188 S,548.38,61.47,4.9,4.88,
13478,2011-08-13,0,26.9,12.5,19.55,17.1,3.72,132 E,214 S,556.3,71.73,5.1,5.03,
22581,2011-08-13,0,29.5,14.8,21.48,6.6,1.27,89 NE,143 SE,551.44,60.21,4.9,4.99,
24478,2011-08-13,0,30.2,15.3,22.16,5.2,0.73,190 S,129 E,599.7,54.38,5.4,5.35,
13466,2011-08-13,0.4,27.4,13.5,19.88,11.8,2.02,308 O,239 SO,502.7,65.69,4.8,4.64,
24509,2011-08-13,0,29.3,14.9,21.57,8.5,1.99,8 N,49 NE,526.71,55.2,5.2,5.1,
4080,2011-08-13,<null>,29,14.9,21.44,15.4,2.87,322 NO,299 O,<null>,68.45,<null>,<null>,
13472,2011-08-13,0,27.3,13.6,19.75,18.3,0.99,360 N,358 NO,393.55,75.46,3.3,3.61,
15977,2011-08-13,0,28,13.6,20.49,15.4,4.8,206 S,207 S,460.13,62,4.7,4.84,
13476,2011-08-13,6.6,30.1,15.4,21.21,9.8,1.25,0 NE,0 NE,493.67,66.59,4.2,4.46,
18848,2011-08-13,0.8,20.8,12,16.17,29.4,8.42,357 NO,359 NO,370.14,71.28,3.3,4.14,
22575,2011-08-13,1,28.5,15.2,21.61,13.2,3.81,122 E,85 NE,476.94,54.45,5,5,
24576,2011-08-13,4,28.1,14,20.21,9.9,2.27,347 NO,346 NO,420.03,63.78,3.5,4.19,
24588,2011-08-13,1.2,28.3,14.2,20.59,11.5,2.59,179 SE,173 SE,568.37,64.64,5.2,5.13,
396,2011-08-13,0,28.7,15,21.44,0,0,192 S,181 S,<null>,66.81,<null>,<null>,
13470,2011-08-13,2,30.4,14.7,21.01,2.5,0.18,210 S,248 SO,455.81,69.11,4,4.05,
13476,2011-08-14,0,28.3,14,20.94,13.4,1.84,0 NE,0 NE,471.04,62.36,4.3,4.45,
18848,2011-08-14,4.6,20.6,11.1,15.58,36.4,9.17,357 NO,357 NO,485.8,70.41,4,5.07,
22575,2011-08-14,0,27.9,12.6,20.38,11.6,4.19,92 E,81 NE,537.61,56.48,5.4,5.36,
24576,2011-08-14,0,27.7,11.9,19.2,12.7,2.56,334 NO,342 NO,393.23,61.86,3.7,4.09,
24588,2011-08-14,0,28.7,12.8,20.3,12.9,3.11,189 S,83 NE,609.98,59.84,5.7,5.62,
396,2011-08-14,0,28,13,20.28,0,0,189 S,175 SE,<null>,66.31,<null>,<null>,
13470,2011-08-14,0,30.5,12.2,20.91,1.8,0.17,159 SE,314 O,492,61.99,4.3,4.45,
24509,2011-08-14,0,27.7,13.3,20.17,13.2,4.92,103 E,63 NE,615.46,56.64,6.2,5.99,
13472,2011-08-14,0,27.3,12.5,19.25,4.1,0.13,358 NO,358 NO,365.7,74.23,3.1,3.4,
4080,2011-08-14,<null>,27.9,12.8,20.37,15.4,3.76,252 SO,298 O,<null>,65.38,<null>,<null>,
15977,2011-08-14,0,26.8,12.6,19.57,24.2,6.17,84 NE,76 NE,414.75,59.36,4.5,4.75,
13466,2011-08-14,0,27.4,11.3,19.08,10.2,2.21,72 NE,42 N,462.96,62.49,4.3,4.49,
13478,2011-08-14,0,27,12,18.9,8.5,2.78,175 SE,348 NO,503.07,71.08,4.5,4.63,
13471,2011-08-14,0,28.7,11.6,20.06,5.3,0.77,98 E,72 NE,549.81,59.66,4.9,4.94,
24478,2011-08-14,0,29.7,13.3,21.02,4.9,0.92,138 SE,150 SE,627.3,54.84,5.6,5.5,
22581,2011-08-14,0,28.7,12.7,20.35,8.3,2.03,84 NE,65 NE,554.63,59.95,5.2,5.1,
18818,2011-08-14,5.6,29.7,13.2,20.92,19.3,1.26,50 NE,76 NE,549.77,66.55,5,4.88,
22476,2011-08-14,0,21.6,9.4,15.39,11.3,4.44,128 E,96 E,458.15,65.71,3.7,4.64,
24583,2011-08-14,0,27.4,11.6,20.03,16.8,3.73,76 NE,112 E,<null>,52.84,1,<null>,
25447,2011-08-14,0.4,30,13.4,21.5,4.8,0.39,250 SO,6 N,594.25,60.1,5.3,5.17,
13467,2011-08-14,0,28.1,12.5,20.58,3.2,0.13,192 S,82 NE,486.61,57.08,4.1,4.45,
13474,2011-08-14,0,28.1,11.7,19.93,22.9,4.25,136 SE,87 NE,492.24,64,4.8,4.86,
13475,2011-08-14,0,28.1,12.5,20.12,4.6,0.48,113 E,76 NE,464.62,57.79,4.1,4.4,
22474,2011-08-14,0.6,31.1,14.4,21.71,2.5,0.12,345 NO,156 SE,591.1,59.4,5.6,5.15,
25422,2011-08-14,1,25.7,11.2,17.33,2.3,0.3,22 N,29 N,479.38,66.7,3.9,4.3,
18787,2011-08-14,0,27.5,14.1,20.55,11.6,2.11,104 E,66 NE,203.75,59.12,2,2.85,
25420,2011-08-14,0.4,28.4,11.4,19.49,13.7,3.94,81 NE,84 NE,585.51,57.61,5.2,5.65,
25413,2011-08-14,0,26.1,12.6,19.41,14.6,3.63,85 NE,84 NE,591.16,56.95,5.9,5.59,
13473,2011-08-14,0,28,11.4,19.89,15.8,3.2,77 NE,59 NE,481.79,59.73,4.7,4.8,
18833,2011-08-14,0,27.6,12.4,19.86,15.1,2.57,30 N,57 NE,500.99,62.46,4.6,4.77,
25427,2011-08-14,0,27.9,13.5,20.09,10.2,1.27,128 E,49 NE,657.06,66.26,6.1,5.56,
13468,2011-08-14,0,28.6,13.4,20.09,5.3,0.44,165 SE,183 S,517.87,68.91,4.5,4.52,
13473,2011-08-15,0,27.7,12.4,20.34,14.8,4.99,82 NE,68 NE,549.4,53.22,5.8,5.72,
18833,2011-08-15,0,30,14.8,22.07,11.1,4.4,63 NE,40 N,556.69,45.85,5.7,6.05,
25427,2011-08-15,0,28.8,15.7,21.72,8.8,1.66,110 E,49 NE,629.09,51.68,5.7,5.82,
13468,2011-08-15,0,30.2,14.5,21.76,5.6,0.93,103 E,45 NE,557.68,54.77,5.2,5.21,
18787,2011-08-15,0,28.6,15.1,22.1,16.5,6.03,105 E,76 NE,201.73,44.66,2.7,4.04,
25413,2011-08-15,0,26.9,13.1,20.07,13.7,5.47,77 NE,62 NE,648.13,47.66,6.4,6.59,
25420,2011-08-15,0,29.5,13.1,21.05,13.6,5.29,84 NE,54 NE,641.12,47.06,5.7,6.67,
13475,2011-08-15,0,28.7,11.9,20.73,6.3,1.26,66 NE,68 NE,541.98,51.22,4.8,5.19,
22474,2011-08-15,0,31.8,15.5,22.87,3.8,0.22,103 E,136 SE,606.69,51.35,5.7,5.49,
25422,2011-08-15,0,25.8,10.6,18.24,4.7,1.04,29 N,58 NE,601.84,55.79,5.3,5.46,
18818,2011-08-15,0,30.7,15.2,22.12,8.7,1.67,64 NE,12 N,569.19,58.95,5.3,5.32,
22476,2011-08-15,0,21.9,9.4,15.44,13.8,6.44,109 E,91 E,463.97,58.96,3.9,5.11,
24583,2011-08-15,0,28.3,11.5,20.65,16.1,5.42,81 NE,71 NE,<null>,47.52,1.6,<null>,
25447,2011-08-15,0,30.8,15.6,22.74,7.1,0.84,30 N,48 NE,622.13,49.69,5.7,5.7,
13467,2011-08-15,0,29.6,14,22,5.7,0.52,80 NE,91 E,577.88,45.43,5.1,5.41,
13474,2011-08-15,0,28.9,13.2,20.98,19.6,6.76,89 NE,70 NE,557.63,53.66,5.8,6.1,
13471,2011-08-15,0,29.1,12.1,21.02,9.7,2.12,61 NE,78 NE,581.37,49.33,5.6,5.64,
13478,2011-08-15,0,28.6,13.4,20.93,21,7.88,85 NE,61 NE,586.52,52.78,6.1,6.58,
22581,2011-08-15,0,28.7,13.3,21.18,9.5,3.75,95 E,63 NE,544.3,48.81,5.2,5.66,
24478,2011-08-15,0,29.9,13.4,21.57,7.6,1.15,134 E,112 E,609.15,45.64,5.4,5.66,
13466,2011-08-15,0,27.9,12.1,20.42,15.3,7.42,85 NE,70 NE,557.89,49.98,5.7,6.34,
24509,2011-08-15,0,29.1,11.5,20.48,14.8,5.5,50 NE,50 NE,621.93,51.84,6.4,6.35,
4080,2011-08-15,<null>,28.8,13.3,21.16,15.1,4.59,291 O,209 S,<null>,57.89,<null>,<null>,
13472,2011-08-15,0,28.6,14,21.24,9.7,2.74,359 NO,359 NO,416.54,57.09,4.3,4.52,
15977,2011-08-15,0,28.2,13,20.69,19.3,10.41,91 E,80 NE,582.56,48.34,6.6,<null>,
13476,2011-08-15,0,30.3,15,22.8,11.3,4.36,0 NE,0 NE,537.58,46.52,5.5,5.87,
18848,2011-08-15,0,21.7,11.3,16.32,37.3,15.21,357 NO,357 NO,559.3,63.93,5.2,6.5,
22575,2011-08-15,0,28.3,12.1,20.67,13.6,4.28,91 E,75 NE,571.67,49.31,5.6,5.88,
24576,2011-08-15,0,28.6,13,20.81,14.3,5.17,331 NO,334 NO,592,48.96,6.1,6.25,
24588,2011-08-15,0,29.2,14.3,21.87,11.5,4.64,79 NE,54 NE,658.26,46.06,6.6,6.68,
396,2011-08-15,0,28.3,13.4,21.14,0,0,139 SE,72 NE,<null>,55.35,<null>,<null>,
13470,2011-08-15,0,31.4,12.7,22.06,1,0.09,93 E,36 N,514.18,51.19,4.7,4.86,
