Numero, Fecha, Temt, Dirv, Velv, Radg, Humr, Humh , Eto 
22476,2015-09-26,0,12.,61.8 NE,0.8,0,62,0,,
22575,2015-09-26,0,17.,339. NO,0,0,56,0,,
24478,2015-09-26,0,18.,182. S,0,0,60,0,,
13470,2015-09-26,0,16.,276. O,0,0,74,0,,
48291,2015-09-26,0,16.,100. E,2.6,0,61,,,
24576,2015-09-26,0,17.,127. E,5.8,0,52,,,
25420,2015-09-26,0,16.,335. NO,0.3,0,62,0,,
25427,2015-09-26,0,16.,328. NO,0.8,0,61,0,,
22476,2015-09-26,0,12.,66.8 NE,0.5,0,61,0,,
22575,2015-09-26,0,17.,155. SE,0,0,57,0,,
24478,2015-09-26,0,18.,182. S,0,0,58,0,,
13470,2015-09-26,0,16.,343. NO,0,0,77,0,,
48291,2015-09-26,0,17.,104. E,3.7,0,57,,,
24576,2015-09-26,0,17.,140. SE,4.4,0,52,,,
25420,2015-09-26,0,16.,335. NO,0.4,0,60,0,,
25427,2015-09-26,0,17.,348. NO,0.9,0,57,0,,
13468,2015-09-26,0,15.,62.2 NE,0,1,59,0,,
15977,2015-09-26,0,16.,56.2 NE,0,0,61,,,
13466,2015-09-26,0,16.,59.8 NE,0.1,1,66,0,,
13472,2015-09-26,0,20.,64.4 NE,0.7,1,48,0,,
25422,2015-09-26,0,14.,45 NE,0,0,63,0,,
18848,2015-09-26,0,15.,8.8 N,5.4,0,49,0,,
22474,2015-09-26,0,18.,145. SE,0,0,53,,,
22581,2015-09-26,0,16.,6.8 N,0,0,64,0,,
22,2015-09-26,0,17.,43.3 N,3.8,0,57,0,,
13473,2015-09-26,0,17.,24.2 N,2,0.8,57,,,
13474,2015-09-26,0,17.,82.4 NE,1.6,0.2,68,0,,
18818,2015-09-26,0,19.,102. E,0,0,58,0,,
48293,2015-09-26,0,16.,228. SO,0.3,0.4,63,3,,
2,2015-09-26,0,16.,67.4 NE,3.3,0,67,0,,
24588,2015-09-26,0,17.,353. NO,0,0,60,0,,
25413,2015-09-26,0,17.,8.1 N,4.1,0,51,0,,
25447,2015-09-26,0,18.,6.8 N,0.3,0,62,,,
13471,2015-09-26,0,18.,29.2 N,0,0,55,0,,
13475,2015-09-26,0,17.,26.4 N,3.5,0,56,0,,
24509,2015-09-26,0,17,77.8 NE,2.1,0,60,0,,
24583,2015-09-26,0,18.,42.2 N,9,0,53,0,,
13476,2015-09-26,0,21.,57.7 NE,0,0,44,0,,
18787,2015-09-26,0,21,105. E,2.3,0,47,0,,
18833,2015-09-26,0,16.,326 NO,0,0,70,0,,
13467,2015-09-26,0,18.,70 NE,0.4,0,48,0,,
13476,2015-09-26,0,19.,56.5 NE,0,0,41,0,0,
18787,2015-09-26,0,21.,84.4 NE,1.6,0,46,0,0,
18833,2015-09-26,0,17.,326 NO,0,0,59,0,0,
13467,2015-09-26,0,19.,70 NE,0.9,0,46,0,0,
13471,2015-09-26,0,18.,30.3 N,0.5,1,57,0,0,
13475,2015-09-26,0,15.,3.6 N,0,0,69,0,0,
24509,2015-09-26,0,17.,71 NE,0.3,0,58,0,0,
24583,2015-09-26,0,18.,27.6 N,7.4,0,49,0,0,
2,2015-09-26,0,17,23.2 N,1,0,62,0,0,
24588,2015-09-26,0,17.,353. NO,0,0,61,0,0,
25413,2015-09-26,0,17.,344. NO,0,0,49,0,0,
25447,2015-09-26,0,19.,358. NO,0,0,60,,0,
13473,2015-09-26,0,17.,106. E,0.8,0.8,58,,0,
13474,2015-09-26,0,17.,86.6 NE,0.8,0.2,71,0,0,
18818,2015-09-26,0,20.,305. O,0,0,51,0,0,
48293,2015-09-26,0,16.,252. SO,0.3,0.4,62,3,0,
22581,2015-09-26,0,16.,16.3 N,0.8,0,67,0,0,
22,2015-09-26,0,16.,,3.8,0,58,0,0,
13466,2015-09-26,0,16.,59.8 NE,0.1,1,63,0,0,
13472,2015-09-26,0,20.,59.8 NE,1.9,1,47,0,0,
25422,2015-09-26,0,14.,45 NE,0,0,63,0,0,
18848,2015-09-26,0,15.,8.9 N,4.5,0,49,0,0,
22474,2015-09-26,0,19.,145. SE,0,0,50,,0,
13468,2015-09-26,0,16,62.2 NE,0,0.5,56,0,0,
15977,2015-09-26,0,16.,50.4 NE,0,0,60,,0,
22476,2015-09-26,0,13,23.5 N,0.5,0,62,0,0,
22575,2015-09-26,0,17.,243 SO,0,0,57,0,0,
24478,2015-09-26,0,18.,182. S,0,0,60,0,0,
13470,2015-09-26,0,16.,314. O,0,0,75,0,0,
48291,2015-09-26,0,17.,94.3 E,3.6,0,56,,0,
